-1.117490000000000009e+03,8.840714285714398102e+00
-1.117490000000000009e+03,2.088407142857143981e+02
-1.117490000000000009e+03,4.088407142857143981e+02
-1.117490000000000009e+03,6.088407142857143981e+02
-1.117490000000000009e+03,8.088407142857143981e+02
-1.117490000000000009e+03,1.008840714285714398e+03
-1.117490000000000009e+03,1.208840714285714512e+03
-1.117490000000000009e+03,1.408840714285714512e+03
-1.117490000000000009e+03,1.608840714285714512e+03
-1.117490000000000009e+03,1.808840714285714512e+03
-1.117490000000000009e+03,2.008840714285714512e+03
-1.117490000000000009e+03,2.208840714285714512e+03
-1.117490000000000009e+03,2.408840714285714512e+03
-1.117490000000000009e+03,2.608840714285714512e+03
-1.117490000000000009e+03,2.808840714285714512e+03
-1.117490000000000009e+03,3.008840714285714512e+03
-1.117490000000000009e+03,3.208840714285714512e+03
-9.174900000000000091e+02,3.608840714285714512e+03
-9.174900000000000091e+02,3.408840714285714512e+03
-9.174900000000000091e+02,3.208840714285714512e+03
-9.174900000000000091e+02,3.008840714285714512e+03
-9.174900000000000091e+02,2.808840714285714512e+03
-9.174900000000000091e+02,2.608840714285714512e+03
-9.174900000000000091e+02,2.408840714285714512e+03
-9.174900000000000091e+02,2.208840714285714512e+03
-9.174900000000000091e+02,2.008840714285714512e+03
-9.174900000000000091e+02,1.808840714285714512e+03
-9.174900000000000091e+02,1.608840714285714512e+03
-9.174900000000000091e+02,1.408840714285714512e+03
-9.174900000000000091e+02,1.208840714285714512e+03
-9.174900000000000091e+02,1.008840714285714398e+03
-9.174900000000000091e+02,8.088407142857143981e+02
-9.174900000000000091e+02,6.088407142857143981e+02
-9.174900000000000091e+02,4.088407142857143981e+02
-9.174900000000000091e+02,2.088407142857143981e+02
-9.174900000000000091e+02,8.840714285714398102e+00
-9.174900000000000091e+02,-1.911592857142856019e+02
-9.174900000000000091e+02,-3.911592857142856019e+02
-9.174900000000000091e+02,-5.911592857142856019e+02
-9.174900000000000091e+02,-7.911592857142856019e+02
-9.174900000000000091e+02,-9.911592857142856019e+02
-9.174900000000000091e+02,-1.191159285714285488e+03
-9.174900000000000091e+02,-1.391159285714285488e+03
-9.174900000000000091e+02,-1.591159285714285488e+03
-9.174900000000000091e+02,-1.791159285714285488e+03
-9.174900000000000091e+02,-1.991159285714285488e+03
-9.174900000000000091e+02,-2.191159285714285488e+03
-9.174900000000000091e+02,-2.391159285714285488e+03
-9.174900000000000091e+02,-2.591159285714285488e+03
-9.174900000000000091e+02,-2.791159285714285488e+03
-9.174900000000000091e+02,-2.991159285714285488e+03
-9.174900000000000091e+02,-3.191159285714285488e+03
-9.174900000000000091e+02,-3.391159285714285488e+03
-9.174900000000000091e+02,-3.591159285714285488e+03
-7.174900000000000091e+02,-3.591159285714285488e+03
-7.174900000000000091e+02,-3.391159285714285488e+03
-7.174900000000000091e+02,-3.191159285714285488e+03
-7.174900000000000091e+02,-2.991159285714285488e+03
-7.174900000000000091e+02,-2.791159285714285488e+03
-7.174900000000000091e+02,-2.591159285714285488e+03
-7.174900000000000091e+02,-2.391159285714285488e+03
-7.174900000000000091e+02,-2.191159285714285488e+03
-7.174900000000000091e+02,-1.991159285714285488e+03
-7.174900000000000091e+02,-1.791159285714285488e+03
-7.174900000000000091e+02,-1.591159285714285488e+03
-7.174900000000000091e+02,-1.391159285714285488e+03
-7.174900000000000091e+02,-1.191159285714285488e+03
-7.174900000000000091e+02,-9.911592857142856019e+02
-7.174900000000000091e+02,-7.911592857142856019e+02
-7.174900000000000091e+02,-5.911592857142856019e+02
-7.174900000000000091e+02,-3.911592857142856019e+02
-7.174900000000000091e+02,-1.911592857142856019e+02
-7.174900000000000091e+02,8.840714285714398102e+00
-7.174900000000000091e+02,2.088407142857143981e+02
-7.174900000000000091e+02,4.088407142857143981e+02
-7.174900000000000091e+02,6.088407142857143981e+02
-7.174900000000000091e+02,8.088407142857143981e+02
-7.174900000000000091e+02,1.008840714285714398e+03
-7.174900000000000091e+02,1.208840714285714512e+03
-7.174900000000000091e+02,1.408840714285714512e+03
-7.174900000000000091e+02,1.608840714285714512e+03
-7.174900000000000091e+02,1.808840714285714512e+03
-7.174900000000000091e+02,2.008840714285714512e+03
-7.174900000000000091e+02,2.208840714285714512e+03
-7.174900000000000091e+02,2.408840714285714512e+03
-7.174900000000000091e+02,2.608840714285714512e+03
-7.174900000000000091e+02,2.808840714285714512e+03
-7.174900000000000091e+02,3.008840714285714512e+03
-7.174900000000000091e+02,3.208840714285714512e+03
-7.174900000000000091e+02,3.408840714285714512e+03
-7.174900000000000091e+02,3.608840714285714512e+03
-5.174900000000000091e+02,3.608840714285714512e+03
-5.174900000000000091e+02,3.408840714285714512e+03
-5.174900000000000091e+02,3.208840714285714512e+03
-5.174900000000000091e+02,3.008840714285714512e+03
-5.174900000000000091e+02,2.808840714285714512e+03
-5.174900000000000091e+02,2.608840714285714512e+03
-5.174900000000000091e+02,2.408840714285714512e+03
-5.174900000000000091e+02,2.208840714285714512e+03
-5.174900000000000091e+02,2.008840714285714512e+03
-5.174900000000000091e+02,1.808840714285714512e+03
-5.174900000000000091e+02,1.608840714285714512e+03
-5.174900000000000091e+02,1.408840714285714512e+03
-5.174900000000000091e+02,1.208840714285714512e+03
-5.174900000000000091e+02,1.008840714285714398e+03
-5.174900000000000091e+02,8.088407142857143981e+02
-5.174900000000000091e+02,6.088407142857143981e+02
-5.174900000000000091e+02,4.088407142857143981e+02
-5.174900000000000091e+02,2.088407142857143981e+02
-5.174900000000000091e+02,8.840714285714398102e+00
-5.174900000000000091e+02,-1.911592857142856019e+02
-5.174900000000000091e+02,-3.911592857142856019e+02
-5.174900000000000091e+02,-5.911592857142856019e+02
-5.174900000000000091e+02,-7.911592857142856019e+02
-5.174900000000000091e+02,-9.911592857142856019e+02
-5.174900000000000091e+02,-1.191159285714285488e+03
-5.174900000000000091e+02,-1.391159285714285488e+03
-5.174900000000000091e+02,-1.591159285714285488e+03
-5.174900000000000091e+02,-1.791159285714285488e+03
-5.174900000000000091e+02,-1.991159285714285488e+03
-5.174900000000000091e+02,-2.191159285714285488e+03
-5.174900000000000091e+02,-2.391159285714285488e+03
-5.174900000000000091e+02,-2.591159285714285488e+03
-5.174900000000000091e+02,-2.791159285714285488e+03
-5.174900000000000091e+02,-2.991159285714285488e+03
-5.174900000000000091e+02,-3.191159285714285488e+03
-5.174900000000000091e+02,-3.391159285714285488e+03
-5.174900000000000091e+02,-3.591159285714285488e+03
-3.174900000000000091e+02,-3.591159285714285488e+03
-3.174900000000000091e+02,-3.391159285714285488e+03
-3.174900000000000091e+02,-3.191159285714285488e+03
-3.174900000000000091e+02,-2.991159285714285488e+03
-3.174900000000000091e+02,-2.791159285714285488e+03
-3.174900000000000091e+02,-2.591159285714285488e+03
-3.174900000000000091e+02,-2.391159285714285488e+03
-3.174900000000000091e+02,-2.191159285714285488e+03
-3.174900000000000091e+02,-1.991159285714285488e+03
-3.174900000000000091e+02,-1.791159285714285488e+03
-3.174900000000000091e+02,-1.591159285714285488e+03
-3.174900000000000091e+02,-1.391159285714285488e+03
-3.174900000000000091e+02,-1.191159285714285488e+03
